+ . /home/htang2/toolchain-20251006/toolchain.rc
++ ROOT=/home/htang2/toolchain-20251006
++ export PATH=/home/htang2/toolchain-20251006/bin:/home/htang2/toolchain-20251006/opt/cuda/bin:/usr/games:/usr/local/games:/usr/bin:/usr/sbin:/usr/local/bin:/usr/local/sbin
++ PATH=/home/htang2/toolchain-20251006/bin:/home/htang2/toolchain-20251006/opt/cuda/bin:/usr/games:/usr/local/games:/usr/bin:/usr/sbin:/usr/local/bin:/usr/local/sbin
++ export LD_LIBRARY_PATH=/home/htang2/toolchain-20251006/lib:/home/htang2/toolchain-20251006/lib64:/home/htang2/toolchain-20251006/opt/cuda/lib:/home/htang2/toolchain-20251006/opt/cuda/lib64:/home/htang2/toolchain-20251006/opt/cuda/extras/CUPTI/lib64:
++ LD_LIBRARY_PATH=/home/htang2/toolchain-20251006/lib:/home/htang2/toolchain-20251006/lib64:/home/htang2/toolchain-20251006/opt/cuda/lib:/home/htang2/toolchain-20251006/opt/cuda/lib64:/home/htang2/toolchain-20251006/opt/cuda/extras/CUPTI/lib64:
+ source /home/s2283874/ssast/venvssast/bin/activate
++ deactivate nondestructive
++ '[' -n '' ']'
++ '[' -n '' ']'
++ hash -r
++ '[' -n '' ']'
++ unset VIRTUAL_ENV
++ unset VIRTUAL_ENV_PROMPT
++ '[' '!' nondestructive = nondestructive ']'
++ '[' linux-gnu = cygwin ']'
++ '[' linux-gnu = msys ']'
++ export VIRTUAL_ENV=/home/s2283874/ssast/venvssast
++ VIRTUAL_ENV=/home/s2283874/ssast/venvssast
++ _OLD_VIRTUAL_PATH=/home/htang2/toolchain-20251006/bin:/home/htang2/toolchain-20251006/opt/cuda/bin:/usr/games:/usr/local/games:/usr/bin:/usr/sbin:/usr/local/bin:/usr/local/sbin
++ PATH=/home/s2283874/ssast/venvssast/bin:/home/htang2/toolchain-20251006/bin:/home/htang2/toolchain-20251006/opt/cuda/bin:/usr/games:/usr/local/games:/usr/bin:/usr/sbin:/usr/local/bin:/usr/local/sbin
++ export PATH
++ '[' -n '' ']'
++ '[' -z '' ']'
++ _OLD_VIRTUAL_PS1=
++ PS1='(venvssast) '
++ export PS1
++ VIRTUAL_ENV_PROMPT='(venvssast) '
++ export VIRTUAL_ENV_PROMPT
++ hash -r
+ export TORCH_HOME=../../pretrained_models
+ TORCH_HOME=../../pretrained_models
+ mkdir exp
mkdir: cannot create directory ‘exp’: File exists
+ mkdir slurm_log
mkdir: cannot create directory ‘slurm_log’: File exists
+ librispeech360_dir=/home/s2283874/../../disk/scratch/s2283874/librispeech/train-clean-360
+ librispeech100_dir=/home/s2283874/../../disk/scratch/s2283874/librispeech/train-clean-100
+ '[' '!' -d /home/s2283874/../../disk/scratch/s2283874/librispeech/train-clean-360 ']'
+ mkdir -p /home/s2283874/../../disk/scratch/s2283874/librispeech/
+ echo 'LibriSpeech directory not found. Extracting archive...'
LibriSpeech directory not found. Extracting archive...
+ tar -xzf /home/s2283874/ssast/src/prep_data/librispeech/train-clean-360.tar.gz -C /home/s2283874/../../disk/scratch/s2283874/librispeech/
tar: LibriSpeech/train-clean-360/4238/12895/4238-12895-0043.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/480/126336/480-126336-0012.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/480/123176/480-123176-0037.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/2790/142824/2790-142824-0058.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/543/133217/543-133217.trans.txt: Cannot open: File exists
tar: LibriSpeech/train-clean-360/3009/10327/3009-10327-0088.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/3370/163384/3370-163384-0018.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/5723/43306/5723-43306-0013.flac: Cannot open: File exists
tar: Exiting with failure status due to previous errors
+ tar -xzf /home/s2283874/ssast/src/prep_data/librispeech/train-clean-100.tar.gz -C /home/s2283874/../../disk/scratch/s2283874/librispeech/
tar: LibriSpeech/train-clean-100/2514/149482/2514-149482-0097.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-100/4859/29340/4859-29340-0025.flac: Cannot open: File exists
tar: Exiting with failure status due to previous errors
+ json_file=/home/s2283874/../../disk/scratch/s2283874/librispeech/librispeech_tr360_cut.json
+ json_test_file=/home/s2283874/../../disk/scratch/s2283874/librispeech/librispeech_tr360_cut_test.json
+ '[' '!' -f /home/s2283874/../../disk/scratch/s2283874/librispeech/librispeech_tr360_cut.json ']'
+ '[' '!' -f /home/s2283874/../../disk/scratch/s2283874/librispeech/librispeech_tr360_cut_test.json ']'
+ echo 'JSON file not found. Running prep_librispeech.py...'
JSON file not found. Running prep_librispeech.py...
+ python /home/s2283874/ssast/src/prep_data/librispeech/prep_librispeech.py
find 1k .wav files, time eclipse: 0.0 seconds.
Epoch: [65][1200/1625]	Per Sample Total Time 0.00516	Per Sample Data Time 0.00152	Per Sample DNN Time 0.00363	Train Loss 6.2772	
   >> MPG: 0.033, MPC: 2.316, MPMHB: 2.128
Epoch: [65][1300/1625]	Per Sample Total Time 0.00489	Per Sample Data Time 0.00126	Per Sample DNN Time 0.00364	Train Loss 6.5897	
   >> MPG: 0.036, MPC: 2.287, MPMHB: 2.307
Epoch: [65][1400/1625]	Per Sample Total Time 0.00472	Per Sample Data Time 0.00108	Per Sample DNN Time 0.00365	Train Loss 6.4189	
   >> MPG: 0.036, MPC: 2.214, MPMHB: 2.250
Epoch: [65][1500/1625]	Per Sample Total Time 0.00460	Per Sample Data Time 0.00095	Per Sample DNN Time 0.00365	Train Loss 6.3708	
   >> MPG: 0.035, MPC: 2.266, MPMHB: 2.194
---------------- step 105600 evaluation ----------------
masked acc train: 0.463008
nce loss train: 6.347561
masked acc eval: 0.480704
nce loss eval: 0.038074
# 133, step 104800-105600, lr: 1.525879e-08
# 133, step 104800-105600, training time: 226.612
---------------- evaluation finished ----------------
Epoch: [65][1600/1625]	Per Sample Total Time 0.46753	Per Sample Data Time 0.46395	Per Sample DNN Time 0.00359	Train Loss 6.4704	
   >> MPG: 0.035, MPC: 2.386, MPMHB: 2.174
2026-01-28 23:51:23.419012
Epoch: [66][75/1625]	Per Sample Total Time 0.00878	Per Sample Data Time 0.00506	Per Sample DNN Time 0.00371	Train Loss 6.3331	
   >> MPG: 0.035, MPC: 2.184, MPMHB: 2.235
Epoch: [66][175/1625]	Per Sample Total Time 0.00637	Per Sample Data Time 0.00264	Per Sample DNN Time 0.00374	Train Loss 6.3952	
   >> MPG: 0.036, MPC: 2.260, MPMHB: 2.178
Epoch: [66][275/1625]	Per Sample Total Time 0.00555	Per Sample Data Time 0.00182	Per Sample DNN Time 0.00372	Train Loss 6.4150	
   >> MPG: 0.035, MPC: 2.307, MPMHB: 2.157
Epoch: [66][375/1625]	Per Sample Total Time 0.00514	Per Sample Data Time 0.00142	Per Sample DNN Time 0.00372	Train Loss 6.4041	
   >> MPG: 0.034, MPC: 2.417, MPMHB: 2.110
Epoch: [66][475/1625]	Per Sample Total Time 0.00489	Per Sample Data Time 0.00117	Per Sample DNN Time 0.00372	Train Loss 6.4298	
   >> MPG: 0.036, MPC: 2.214, MPMHB: 2.223
Epoch: [66][575/1625]	Per Sample Total Time 0.00473	Per Sample Data Time 0.00101	Per Sample DNN Time 0.00372	Train Loss 6.5661	
   >> MPG: 0.038, MPC: 2.190, MPMHB: 2.300
Epoch: [66][675/1625]	Per Sample Total Time 0.00461	Per Sample Data Time 0.00089	Per Sample DNN Time 0.00372	Train Loss 6.4779	
   >> MPG: 0.036, MPC: 2.287, MPMHB: 2.226
---------------- step 106400 evaluation ----------------
masked acc train: 0.465977
nce loss train: 6.482594
masked acc eval: 0.479929
nce loss eval: 0.038109
# 134, step 105600-106400, lr: 1.525879e-08
# 134, step 105600-106400, training time: 228.292
---------------- evaluation finished ----------------
Epoch: [66][775/1625]	Per Sample Total Time 0.50772	Per Sample Data Time 0.50414	Per Sample DNN Time 0.00358	Train Loss 6.5392	
   >> MPG: 0.037, MPC: 2.277, MPMHB: 2.225
Epoch: [66][875/1625]	Per Sample Total Time 0.00888	Per Sample Data Time 0.00518	Per Sample DNN Time 0.00370	Train Loss 6.5224	
   >> MPG: 0.038, MPC: 2.171, MPMHB: 2.286
Epoch: [66][975/1625]	Per Sample Total Time 0.00641	Per Sample Data Time 0.00270	Per Sample DNN Time 0.00371	Train Loss 6.4909	
   >> MPG: 0.037, MPC: 2.252, MPMHB: 2.229
Epoch: [66][1075/1625]	Per Sample Total Time 0.00557	Per Sample Data Time 0.00187	Per Sample DNN Time 0.00371	Train Loss 6.4790	
   >> MPG: 0.037, MPC: 2.152, MPMHB: 2.310
Epoch: [66][1175/1625]	Per Sample Total Time 0.00515	Per Sample Data Time 0.00145	Per Sample DNN Time 0.00370	Train Loss 6.5443	
   >> MPG: 0.036, MPC: 2.363, MPMHB: 2.180
Epoch: [66][1275/1625]	Per Sample Total Time 0.00490	Per Sample Data Time 0.00120	Per Sample DNN Time 0.00370	Train Loss 6.3160	
   >> MPG: 0.034, MPC: 2.397, MPMHB: 2.055
Epoch: [66][1375/1625]	Per Sample Total Time 0.00473	Per Sample Data Time 0.00103	Per Sample DNN Time 0.00370	Train Loss 6.5502	
   >> MPG: 0.036, MPC: 2.361, MPMHB: 2.211
Epoch: [66][1475/1625]	Per Sample Total Time 0.00461	Per Sample Data Time 0.00091	Per Sample DNN Time 0.00370	Train Loss 6.2994	
   >> MPG: 0.035, MPC: 2.231, MPMHB: 2.149
---------------- step 107200 evaluation ----------------
masked acc train: 0.463203
nce loss train: 6.330171
masked acc eval: 0.480617
nce loss eval: 0.038085
# 135, step 106400-107200, lr: 1.525879e-08
# 135, step 106400-107200, training time: 229.576
---------------- evaluation finished ----------------
Epoch: [66][1575/1625]	Per Sample Total Time 0.47541	Per Sample Data Time 0.47174	Per Sample DNN Time 0.00366	Train Loss 6.3970	
   >> MPG: 0.035, MPC: 2.448, MPMHB: 2.039
2026-01-28 23:59:13.984286
Epoch: [67][50/1625]	Per Sample Total Time 0.00902	Per Sample Data Time 0.00517	Per Sample DNN Time 0.00384	Train Loss 6.5497	
   >> MPG: 0.038, MPC: 2.218, MPMHB: 2.247
Epoch: [67][150/1625]	Per Sample Total Time 0.00652	Per Sample Data Time 0.00270	Per Sample DNN Time 0.00382	Train Loss 6.3532	
   >> MPG: 0.034, MPC: 2.367, MPMHB: 2.138
Epoch: [67][250/1625]	Per Sample Total Time 0.00569	Per Sample Data Time 0.00187	Per Sample DNN Time 0.00382	Train Loss 6.4243	
   >> MPG: 0.035, MPC: 2.332, MPMHB: 2.162
Epoch: [67][350/1625]	Per Sample Total Time 0.00528	Per Sample Data Time 0.00145	Per Sample DNN Time 0.00383	Train Loss 6.4196	
   >> MPG: 0.036, MPC: 2.135, MPMHB: 2.301
Epoch: [67][450/1625]	Per Sample Total Time 0.00503	Per Sample Data Time 0.00120	Per Sample DNN Time 0.00383	Train Loss 6.5427	
   >> MPG: 0.037, MPC: 2.314, MPMHB: 2.184
Epoch: [67][550/1625]	Per Sample Total Time 0.00485	Per Sample Data Time 0.00104	Per Sample DNN Time 0.00381	Train Loss 6.3441	
   >> MPG: 0.035, MPC: 2.351, MPMHB: 2.076
Epoch: [67][650/1625]	Per Sample Total Time 0.00472	Per Sample Data Time 0.00092	Per Sample DNN Time 0.00381	Train Loss 6.4690	
   >> MPG: 0.036, MPC: 2.343, MPMHB: 2.135
---------------- step 108000 evaluation ----------------
masked acc train: 0.463906
nce loss train: 6.399076
masked acc eval: 0.479936
nce loss eval: 0.038098
# 136, step 107200-108000, lr: 1.525879e-08
# 136, step 107200-108000, training time: 223.898
---------------- evaluation finished ----------------
Epoch: [67][750/1625]	Per Sample Total Time 0.47317	Per Sample Data Time 0.46951	Per Sample DNN Time 0.00367	Train Loss 6.3607	
   >> MPG: 0.036, MPC: 2.104, MPMHB: 2.256
Epoch: [67][850/1625]	Per Sample Total Time 0.00859	Per Sample Data Time 0.00484	Per Sample DNN Time 0.00375	Train Loss 6.4036	
   >> MPG: 0.034, MPC: 2.482, MPMHB: 2.058
Epoch: [67][950/1625]	Per Sample Total Time 0.00626	Per Sample Data Time 0.00253	Per Sample DNN Time 0.00374	Train Loss 6.4446	
   >> MPG: 0.036, MPC: 2.227, MPMHB: 2.245
Epoch: [67][1050/1625]	Per Sample Total Time 0.00547	Per Sample Data Time 0.00175	Per Sample DNN Time 0.00371	Train Loss 6.4337	
   >> MPG: 0.035, MPC: 2.312, MPMHB: 2.197
Epoch: [67][1150/1625]	Per Sample Total Time 0.00507	Per Sample Data Time 0.00136	Per Sample DNN Time 0.00371	Train Loss 6.4234	
   >> MPG: 0.035, MPC: 2.300, MPMHB: 2.186
Epoch: [67][1250/1625]	Per Sample Total Time 0.00484	Per Sample Data Time 0.00113	Per Sample DNN Time 0.00371	Train Loss 6.5424	
   >> MPG: 0.036, MPC: 2.371, MPMHB: 2.194
Epoch: [67][1350/1625]	Per Sample Total Time 0.00469	Per Sample Data Time 0.00097	Per Sample DNN Time 0.00372	Train Loss 6.5516	
   >> MPG: 0.037, MPC: 2.286, MPMHB: 2.254
Epoch: [67][1450/1625]	Per Sample Total Time 0.00458	Per Sample Data Time 0.00086	Per Sample DNN Time 0.00372	Train Loss 6.4119	
   >> MPG: 0.035, MPC: 2.335, MPMHB: 2.152
---------------- step 108800 evaluation ----------------
masked acc train: 0.489883
nce loss train: 6.433190
masked acc eval: 0.480469
nce loss eval: 0.038120
# 137, step 108000-108800, lr: 1.525879e-08
# 137, step 108000-108800, training time: 232.010
---------------- evaluation finished ----------------
Epoch: [67][1550/1625]	Per Sample Total Time 0.50543	Per Sample Data Time 0.50183	Per Sample DNN Time 0.00359	Train Loss 6.4262	
   >> MPG: 0.037, MPC: 2.150, MPMHB: 2.254
2026-01-29 00:07:08.193811
Epoch: [68][25/1625]	Per Sample Total Time 0.00911	Per Sample Data Time 0.00546	Per Sample DNN Time 0.00365	Train Loss 6.5220	
   >> MPG: 0.035, MPC: 2.459, MPMHB: 2.112
Epoch: [68][125/1625]	Per Sample Total Time 0.00648	Per Sample Data Time 0.00284	Per Sample DNN Time 0.00365	Train Loss 6.4570	
   >> MPG: 0.035, MPC: 2.324, MPMHB: 2.200
Epoch: [68][225/1625]	Per Sample Total Time 0.00560	Per Sample Data Time 0.00196	Per Sample DNN Time 0.00364	Train Loss 6.3202	
   >> MPG: 0.034, MPC: 2.298, MPMHB: 2.141
Epoch: [68][325/1625]	Per Sample Total Time 0.00516	Per Sample Data Time 0.00151	Per Sample DNN Time 0.00364	Train Loss 6.2148	
   >> MPG: 0.033, MPC: 2.375, MPMHB: 2.001
Epoch: [68][425/1625]	Per Sample Total Time 0.00489	Per Sample Data Time 0.00125	Per Sample DNN Time 0.00364	Train Loss 6.4806	
   >> MPG: 0.036, MPC: 2.283, MPMHB: 2.202
Epoch: [68][525/1625]	Per Sample Total Time 0.00471	Per Sample Data Time 0.00107	Per Sample DNN Time 0.00364	Train Loss 6.5361	
   >> MPG: 0.038, MPC: 2.244, MPMHB: 2.219
Epoch: [68][625/1625]	Per Sample Total Time 0.00458	Per Sample Data Time 0.00095	Per Sample DNN Time 0.00364	Train Loss 6.3126	
   >> MPG: 0.034, MPC: 2.341, MPMHB: 2.100
---------------- step 109600 evaluation ----------------
masked acc train: 0.477500
nce loss train: 6.566806
masked acc eval: 0.479977
nce loss eval: 0.038138
# 138, step 108800-109600, lr: 1.525879e-08
# 138, step 108800-109600, training time: 209.029
---------------- evaluation finished ----------------
Epoch: [68][725/1625]	Per Sample Total Time 0.46410	Per Sample Data Time 0.46036	Per Sample DNN Time 0.00374	Train Loss 6.4095	
   >> MPG: 0.035, MPC: 2.343, MPMHB: 2.140
Epoch: [68][825/1625]	Per Sample Total Time 0.00843	Per Sample Data Time 0.00475	Per Sample DNN Time 0.00368	Train Loss 6.5478	
   >> MPG: 0.038, MPC: 2.187, MPMHB: 2.291
Epoch: [68][925/1625]	Per Sample Total Time 0.00617	Per Sample Data Time 0.00248	Per Sample DNN Time 0.00369	Train Loss 6.2927	
   >> MPG: 0.034, MPC: 2.218, MPMHB: 2.182
Epoch: [68][1025/1625]	Per Sample Total Time 0.00541	Per Sample Data Time 0.00172	Per Sample DNN Time 0.00369	Train Loss 6.3433	
   >> MPG: 0.034, MPC: 2.311, MPMHB: 2.150
Epoch: [68][1125/1625]	Per Sample Total Time 0.00504	Per Sample Data Time 0.00134	Per Sample DNN Time 0.00370	Train Loss 6.4240	
   >> MPG: 0.037, MPC: 2.123, MPMHB: 2.277
Epoch: [68][1225/1625]	Per Sample Total Time 0.00480	Per Sample Data Time 0.00111	Per Sample DNN Time 0.00369	Train Loss 6.3381	
   >> MPG: 0.035, MPC: 2.274, MPMHB: 2.148
Epoch: [68][1325/1625]	Per Sample Total Time 0.00465	Per Sample Data Time 0.00096	Per Sample DNN Time 0.00369	Train Loss 6.3888	
   >> MPG: 0.034, MPC: 2.358, MPMHB: 2.141
Epoch: [68][1425/1625]	Per Sample Total Time 0.00454	Per Sample Data Time 0.00085	Per Sample DNN Time 0.00370	Train Loss 6.3505	
   >> MPG: 0.034, MPC: 2.283, MPMHB: 2.186
---------------- step 110400 evaluation ----------------
masked acc train: 0.504102
nce loss train: 6.374112
masked acc eval: 0.480078
nce loss eval: 0.038093
# 139, step 109600-110400, lr: 1.525879e-08
# 139, step 109600-110400, training time: 228.997
---------------- evaluation finished ----------------
Epoch: [68][1525/1625]	Per Sample Total Time 0.47133	Per Sample Data Time 0.46776	Per Sample DNN Time 0.00356	Train Loss 6.3986	
   >> MPG: 0.035, MPC: 2.223, MPMHB: 2.245
2026-01-29 00:14:50.880675
Epoch: [69][0/1625]	Per Sample Total Time 0.00879	Per Sample Data Time 0.00513	Per Sample DNN Time 0.00366	Train Loss 6.6148	
   >> MPG: 0.039, MPC: 2.105, MPMHB: 2.383
Epoch: [69][100/1625]	Per Sample Total Time 0.00637	Per Sample Data Time 0.00267	Per Sample DNN Time 0.00370	Train Loss 6.5657	
   >> MPG: 0.039, MPC: 2.190, MPMHB: 2.256
Epoch: [69][200/1625]	Per Sample Total Time 0.00555	Per Sample Data Time 0.00185	Per Sample DNN Time 0.00370	Train Loss 6.5211	
   >> MPG: 0.038, MPC: 2.217, MPMHB: 2.239
Epoch: [69][300/1625]	Per Sample Total Time 0.00514	Per Sample Data Time 0.00144	Per Sample DNN Time 0.00370	Train Loss 6.3834	
   >> MPG: 0.034, MPC: 2.448, MPMHB: 2.070
Epoch: [69][400/1625]	Per Sample Total Time 0.00490	Per Sample Data Time 0.00119	Per Sample DNN Time 0.00371	Train Loss 6.4918	
   >> MPG: 0.036, MPC: 2.291, MPMHB: 2.199
Epoch: [69][500/1625]	Per Sample Total Time 0.00473	Per Sample Data Time 0.00102	Per Sample DNN Time 0.00371	Train Loss 6.5132	
   >> MPG: 0.036, MPC: 2.274, MPMHB: 2.238
Epoch: [69][600/1625]	Per Sample Total Time 0.00461	Per Sample Data Time 0.00090	Per Sample DNN Time 0.00370	Train Loss 6.3364	
   >> MPG: 0.035, MPC: 2.232, MPMHB: 2.174
---------------- step 111200 evaluation ----------------
masked acc train: 0.480195
nce loss train: 6.538636
masked acc eval: 0.480582
nce loss eval: 0.038100
# 140, step 110400-111200, lr: 1.525879e-08
# 140, step 110400-111200, training time: 209.439
---------------- evaluation finished ----------------
Epoch: [69][700/1625]	Per Sample Total Time 0.51529	Per Sample Data Time 0.51162	Per Sample DNN Time 0.00367	Train Loss 6.3668	
   >> MPG: 0.034, MPC: 2.320, MPMHB: 2.160
Epoch: [69][800/1625]	Per Sample Total Time 0.00895	Per Sample Data Time 0.00526	Per Sample DNN Time 0.00369	Train Loss 6.3458	
   >> MPG: 0.034, MPC: 2.341, MPMHB: 2.159
Epoch: [69][900/1625]	Per Sample Total Time 0.00641	Per Sample Data Time 0.00274	Per Sample DNN Time 0.00368	Train Loss 6.4874	
   >> MPG: 0.037, MPC: 2.181, MPMHB: 2.257
Epoch: [69][1000/1625]	Per Sample Total Time 0.00557	Per Sample Data Time 0.00189	Per Sample DNN Time 0.00368	Train Loss 6.4854	
   >> MPG: 0.037, MPC: 2.115, MPMHB: 2.320
Epoch: [69][1100/1625]	Per Sample Total Time 0.00514	Per Sample Data Time 0.00147	Per Sample DNN Time 0.00368	Train Loss 6.5721	
   >> MPG: 0.037, MPC: 2.292, MPMHB: 2.270
Epoch: [69][1200/1625]	Per Sample Total Time 0.00488	Per Sample Data Time 0.00121	Per Sample DNN Time 0.00367	Train Loss 6.5441	
   >> MPG: 0.036, MPC: 2.359, MPMHB: 2.185
Epoch: [69][1300/1625]	Per Sample Total Time 0.00470	Per Sample Data Time 0.00104	Per Sample DNN Time 0.00366	Train Loss 6.3343	
   >> MPG: 0.034, MPC: 2.335, MPMHB: 2.148
Epoch: [69][1400/1625]	Per Sample Total Time 0.00457	Per Sample Data Time 0.00092	Per Sample DNN Time 0.00366	Train Loss 6.3522	
   >> MPG: 0.034, MPC: 2.378, MPMHB: 2.114
---------------- step 112000 evaluation ----------------
masked acc train: 0.492852
nce loss train: 6.378351
masked acc eval: 0.480481
nce loss eval: 0.038125
# 141, step 111200-112000, lr: 1.525879e-08
# 141, step 111200-112000, training time: 227.315
---------------- evaluation finished ----------------
Epoch: [69][1500/1625]	Per Sample Total Time 0.48516	Per Sample Data Time 0.48150	Per Sample DNN Time 0.00367	Train Loss 6.4318	
   >> MPG: 0.036, MPC: 2.210, MPMHB: 2.244
Epoch: [69][1600/1625]	Per Sample Total Time 0.00876	Per Sample Data Time 0.00497	Per Sample DNN Time 0.00379	Train Loss 6.5744	
   >> MPG: 0.038, MPC: 2.238, MPMHB: 2.273
2026-01-29 00:22:39.201303
Epoch: [70][75/1625]	Per Sample Total Time 0.00651	Per Sample Data Time 0.00276	Per Sample DNN Time 0.00375	Train Loss 6.5757	
   >> MPG: 0.036, MPC: 2.348, MPMHB: 2.235
Epoch: [70][175/1625]	Per Sample Total Time 0.00564	Per Sample Data Time 0.00191	Per Sample DNN Time 0.00374	Train Loss 6.4796	
   >> MPG: 0.036, MPC: 2.191, MPMHB: 2.299
Epoch: [70][275/1625]	Per Sample Total Time 0.00521	Per Sample Data Time 0.00148	Per Sample DNN Time 0.00373	Train Loss 6.4381	
   >> MPG: 0.036, MPC: 2.303, MPMHB: 2.167
Epoch: [70][375/1625]	Per Sample Total Time 0.00495	Per Sample Data Time 0.00122	Per Sample DNN Time 0.00373	Train Loss 6.4212	
   >> MPG: 0.036, MPC: 2.148, MPMHB: 2.272
Epoch: [70][475/1625]	Per Sample Total Time 0.00478	Per Sample Data Time 0.00105	Per Sample DNN Time 0.00373	Train Loss 6.3259	
   >> MPG: 0.034, MPC: 2.266, MPMHB: 2.195
Epoch: [70][575/1625]	Per Sample Total Time 0.00466	Per Sample Data Time 0.00093	Per Sample DNN Time 0.00373	Train Loss 6.3791	
   >> MPG: 0.035, MPC: 2.263, MPMHB: 2.164
---------------- step 112800 evaluation ----------------
masked acc train: 0.472578
nce loss train: 6.315971
masked acc eval: 0.480453
nce loss eval: 0.038142
# 142, step 112000-112800, lr: 1.525879e-08
# 142, step 112000-112800, training time: 201.334
---------------- evaluation finished ----------------
Epoch: [70][675/1625]	Per Sample Total Time 0.47083	Per Sample Data Time 0.46720	Per Sample DNN Time 0.00363	Train Loss 6.3224	
   >> MPG: 0.035, MPC: 2.239, MPMHB: 2.144
Epoch: [70][775/1625]	Per Sample Total Time 0.00862	Per Sample Data Time 0.00483	Per Sample DNN Time 0.00380	Train Loss 6.4785	
   >> MPG: 0.036, MPC: 2.330, MPMHB: 2.187
Epoch: [70][875/1625]	Per Sample Total Time 0.00634	Per Sample Data Time 0.00253	Per Sample DNN Time 0.00382	Train Loss 6.4808	
   >> MPG: 0.036, MPC: 2.258, MPMHB: 2.221
Epoch: [70][975/1625]	Per Sample Total Time 0.00557	Per Sample Data Time 0.00175	Per Sample DNN Time 0.00382	Train Loss 6.5009	
   >> MPG: 0.037, MPC: 2.273, MPMHB: 2.205
Epoch: [70][1075/1625]	Per Sample Total Time 0.00519	Per Sample Data Time 0.00136	Per Sample DNN Time 0.00382	Train Loss 6.4073	
   >> MPG: 0.037, MPC: 2.216, MPMHB: 2.182
Epoch: [70][1175/1625]	Per Sample Total Time 0.00496	Per Sample Data Time 0.00113	Per Sample DNN Time 0.00383	Train Loss 6.4595	
   >> MPG: 0.036, MPC: 2.296, MPMHB: 2.190
Epoch: [70][1275/1625]	Per Sample Total Time 0.00480	Per Sample Data Time 0.00098	Per Sample DNN Time 0.00382	Train Loss 6.3922	
   >> MPG: 0.035, MPC: 2.326, MPMHB: 2.147
Epoch: [70][1375/1625]	Per Sample Total Time 0.00468	Per Sample Data Time 0.00086	Per Sample DNN Time 0.00382	Train Loss 6.3519	
   >> MPG: 0.035, MPC: 2.248, MPMHB: 2.188
---------------- step 113600 evaluation ----------------
masked acc train: 0.467930
nce loss train: 6.370647
masked acc eval: 0.480391
nce loss eval: 0.038108
# 143, step 112800-113600, lr: 1.525879e-08
# 143, step 112800-113600, training time: 238.682
---------------- evaluation finished ----------------
Epoch: [70][1475/1625]	Per Sample Total Time 0.51670	Per Sample Data Time 0.51313	Per Sample DNN Time 0.00357	Train Loss 6.3500	
   >> MPG: 0.036, MPC: 2.199, MPMHB: 2.159
Epoch: [70][1575/1625]	Per Sample Total Time 0.00900	Per Sample Data Time 0.00527	Per Sample DNN Time 0.00373	Train Loss 6.5846	
   >> MPG: 0.038, MPC: 2.244, MPMHB: 2.258
2026-01-29 00:30:36.524362
Epoch: [71][50/1625]	Per Sample Total Time 0.00668	Per Sample Data Time 0.00296	Per Sample DNN Time 0.00372	Train Loss 6.4365	
   >> MPG: 0.037, MPC: 2.190, MPMHB: 2.236
Epoch: [71][150/1625]	Per Sample Total Time 0.00578	Per Sample Data Time 0.00204	Per Sample DNN Time 0.00373	Train Loss 6.3416	
   >> MPG: 0.035, MPC: 2.331, MPMHB: 2.086
Epoch: [71][250/1625]	Per Sample Total Time 0.00531	Per Sample Data Time 0.00158	Per Sample DNN Time 0.00373	Train Loss 6.7593	
   >> MPG: 0.040, MPC: 2.220, MPMHB: 2.322
Epoch: [71][350/1625]	Per Sample Total Time 0.00504	Per Sample Data Time 0.00131	Per Sample DNN Time 0.00373	Train Loss 6.4693	
   >> MPG: 0.035, MPC: 2.351, MPMHB: 2.204
Epoch: [71][450/1625]	Per Sample Total Time 0.00484	Per Sample Data Time 0.00112	Per Sample DNN Time 0.00372	Train Loss 6.4924	
   >> MPG: 0.037, MPC: 2.234, MPMHB: 2.242
Epoch: [71][550/1625]	Per Sample Total Time 0.00470	Per Sample Data Time 0.00099	Per Sample DNN Time 0.00371	Train Loss 6.3201	
   >> MPG: 0.034, MPC: 2.336, MPMHB: 2.122
---------------- step 114400 evaluation ----------------
masked acc train: 0.484609
nce loss train: 6.517094
masked acc eval: 0.481012
nce loss eval: 0.038127
# 144, step 113600-114400, lr: 1.525879e-08
# 144, step 113600-114400, training time: 196.455
---------------- evaluation finished ----------------
Epoch: [71][650/1625]	Per Sample Total Time 0.49853	Per Sample Data Time 0.49467	Per Sample DNN Time 0.00386	Train Loss 6.5118	
   >> MPG: 0.038, MPC: 2.125, MPMHB: 2.309
Epoch: [71][750/1625]	Per Sample Total Time 0.00879	Per Sample Data Time 0.00508	Per Sample DNN Time 0.00370	Train Loss 6.5004	
   >> MPG: 0.038, MPC: 2.133, MPMHB: 2.301
Epoch: [71][850/1625]	Per Sample Total Time 0.00633	Per Sample Data Time 0.00265	Per Sample DNN Time 0.00368	Train Loss 6.4594	
   >> MPG: 0.036, MPC: 2.284, MPMHB: 2.217
